id_estudiante,edad,genero,ciudad_origen,departamento_origen,estrato,puntaje_saber11,preferencia_area,universidad_codigo,universidad_nombre,universidad_departamento,universidad_tipo,universidad_acreditada,ranking_nacional,modalidad_programa,convenio_internacional,beca_disponible,eligio_universidad
E4115,19,M,Medellín,Cundinamarca,2,301.4,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,No,No
E4116,24,F,Medellín,Valle del Cauca,4,316.8,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,Sí,Sí
E4117,19,M,Cali,Santander,5,355.7,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,Sí,No
E4118,17,M,Medellín,Santander,3,285.5,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,No,No
E4119,22,F,Cali,Antioquia,3,309.7,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,No,Sí
E4120,20,F,Medellín,Cundinamarca,3,245.9,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,No,Sí,No
E4121,20,F,Bucaramanga,Antioquia,5,228.2,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,No,Sí
E4122,24,M,Bogotá,Valle del Cauca,4,325.3,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,No,Sí
E4123,21,M,Bogotá,Santander,6,299.8,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,Sí,No
E4124,24,F,Bogotá,Atlántico,3,335.4,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,Sí,No,Sí
E4125,17,F,Cali,Atlántico,1,258.8,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,Sí,Sí,No
E4126,19,F,Medellín,Atlántico,4,315.6,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,Sí,Sí
E4127,17,F,Bucaramanga,Santander,4,356.1,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,Sí,No
E4128,19,M,Bucaramanga,Santander,5,312.6,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,No,No
E4129,22,F,Medellín,Cundinamarca,4,308.3,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,Sí,No
E4130,23,M,Bucaramanga,Cundinamarca,3,300.3,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,Sí,Sí
E4131,19,F,Medellín,Atlántico,3,252.9,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,No,No,No
E4132,20,M,Barranquilla,Santander,3,340.7,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,No,Sí
E4133,23,M,Bucaramanga,Atlántico,6,281.7,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,No,No
E4134,17,M,Bogotá,Valle del Cauca,4,315.1,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,No,Sí,Sí
E4135,17,M,Medellín,Cundinamarca,4,253.1,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,No,No
E4136,18,M,Medellín,Valle del Cauca,2,264.6,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,No,Sí,Sí
E4137,19,F,Medellín,Atlántico,5,343.1,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,Sí,No
E4138,18,M,Medellín,Valle del Cauca,4,289.6,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,No,Sí
E4139,22,F,Bucaramanga,Valle del Cauca,5,343.6,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,Sí,No
E4140,18,F,Medellín,Antioquia,6,297.7,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,No,No
E4141,17,M,Barranquilla,Atlántico,6,244.7,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,Sí,No
E4142,17,F,Bogotá,Antioquia,4,326.8,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,Sí,No,No
E4143,20,M,Bucaramanga,Atlántico,2,282.3,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,No,Sí,Sí
E4144,21,F,Medellín,Atlántico,1,321.0,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,No,No,Sí
E4145,17,M,Medellín,Cundinamarca,5,300.8,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,No,No,No
E4146,23,F,Medellín,Atlántico,3,253.7,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,No,Sí,Sí
E4147,24,M,Cali,Santander,4,304.9,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,No,No
E4148,23,F,Bucaramanga,Cundinamarca,3,365.9,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,Sí,Sí
E4149,18,F,Barranquilla,Cundinamarca,2,314.8,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,No,No,Sí
E4150,17,F,Cali,Antioquia,4,298.3,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,Sí,Sí
E4151,23,M,Bucaramanga,Valle del Cauca,5,332.3,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,No,Sí
E4152,24,M,Bogotá,Atlántico,6,306.3,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,No,Sí,Sí
E4153,24,M,Medellín,Santander,4,306.3,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,Sí,No
E4154,24,F,Cali,Cundinamarca,1,267.3,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,No,No
E4155,21,F,Bogotá,Valle del Cauca,4,307.0,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,No,No
E4156,25,F,Barranquilla,Atlántico,5,331.1,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,Sí,No
E4157,25,F,Bucaramanga,Atlántico,2,274.9,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,Sí,No,No
E4158,17,F,Bogotá,Antioquia,3,342.7,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,Sí,Sí
E4159,20,M,Barranquilla,Atlántico,3,297.2,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,No,Sí
E4160,21,M,Bucaramanga,Valle del Cauca,1,273.4,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,No,Sí
E4161,18,F,Medellín,Cundinamarca,4,329.9,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,Sí,No
E4162,20,F,Bucaramanga,Cundinamarca,6,291.4,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,Sí,No
E4163,25,M,Cali,Atlántico,6,322.8,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,Sí,Sí
E4164,21,F,Bucaramanga,Antioquia,3,291.2,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,Sí,No
E4165,20,F,Cali,Atlántico,6,298.2,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,Sí,Sí
E4166,17,F,Bogotá,Atlántico,5,314.8,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,Sí,Sí
E4167,18,M,Barranquilla,Atlántico,3,308.7,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,Sí,No,No
E4168,17,M,Medellín,Santander,3,240.1,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,Sí,No
E4169,24,F,Barranquilla,Valle del Cauca,2,266.4,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,No,Sí,No
E4170,22,M,Bucaramanga,Atlántico,1,327.9,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,Sí,Sí
E4171,21,F,Barranquilla,Atlántico,3,296.0,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,No,Sí
E4172,19,F,Bogotá,Santander,5,284.3,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,No,Sí
E4173,21,M,Cali,Atlántico,1,259.2,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,No,No,Sí
E4174,19,F,Bucaramanga,Valle del Cauca,1,267.6,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,No,No
E4175,20,F,Medellín,Santander,6,239.3,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,No,No
E4176,22,F,Barranquilla,Atlántico,2,297.0,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,Sí,Sí
E4177,22,M,Cali,Valle del Cauca,6,282.0,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,No,Sí,No
E4178,20,M,Barranquilla,Antioquia,1,271.0,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,Sí,No
E4179,20,F,Cali,Cundinamarca,2,298.0,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,Sí,No
E4180,22,F,Cali,Santander,3,310.9,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,No,No
E4181,23,F,Medellín,Antioquia,2,362.8,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,No,Sí
E4182,25,M,Bucaramanga,Atlántico,5,254.6,Ingeniería,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,Sí,No,No
E4183,24,M,Barranquilla,Valle del Cauca,6,334.8,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,No,Sí
E4184,25,M,Medellín,Antioquia,4,329.2,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,Sí,Sí
E4185,24,F,Bogotá,Cundinamarca,4,276.6,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,Sí,No
E4186,21,M,Medellín,Atlántico,2,306.1,Ingeniería,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,No,Sí
E4187,18,M,Barranquilla,Santander,4,286.3,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,No,No,No
E4188,25,M,Cali,Valle del Cauca,5,305.6,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,No,Sí
E4189,24,F,Medellín,Antioquia,4,345.3,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,No,No,Sí
E4190,19,M,Bogotá,Santander,2,318.2,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,No,Sí
E4191,18,M,Bucaramanga,Cundinamarca,4,315.3,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,No,No
E4192,20,F,Medellín,Cundinamarca,5,287.1,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,No,No
E4193,19,M,Barranquilla,Valle del Cauca,6,255.5,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,Sí,Sí
E4194,24,M,Bogotá,Valle del Cauca,3,293.7,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,Sí,No
E4195,23,M,Medellín,Cundinamarca,6,336.2,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,No,No,No
E4196,19,M,Bucaramanga,Santander,3,254.2,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,Sí,No
E4197,18,F,Bucaramanga,Valle del Cauca,5,268.3,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,Sí,No
E4198,25,F,Bucaramanga,Santander,1,303.8,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,No,No,Sí
E4199,20,M,Barranquilla,Atlántico,3,270.5,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,No,Sí
E4200,25,M,Medellín,Valle del Cauca,2,276.2,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,Sí,Sí
E4201,22,F,Bucaramanga,Antioquia,1,287.3,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,No,No
E4202,21,F,Cali,Santander,5,259.0,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,Sí,No
E4203,24,F,Barranquilla,Cundinamarca,1,270.8,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,Sí,No
E4204,18,F,Bucaramanga,Cundinamarca,2,321.1,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,Sí,Sí
E4205,22,M,Bogotá,Santander,3,260.8,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,No,Sí,No
E4206,21,M,Barranquilla,Antioquia,2,252.1,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,No,Sí
E4207,17,F,Cali,Cundinamarca,2,281.1,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,Sí,Sí
E4208,20,F,Cali,Valle del Cauca,1,322.0,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,Sí,Sí
E4209,17,M,Bogotá,Santander,6,294.1,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,Sí,No
E4210,23,M,Cali,Atlántico,3,286.1,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,Sí,No
E4211,21,F,Bogotá,Santander,4,301.3,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,No,Sí
E4212,20,F,Bogotá,Cundinamarca,6,247.6,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,No,No,Sí
E4213,21,F,Barranquilla,Cundinamarca,4,314.8,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,No,No,Sí
E4214,20,M,Cali,Cundinamarca,1,311.5,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,No,Sí,Sí
E4215,24,F,Bogotá,Valle del Cauca,2,287.7,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,No,Sí,Sí
E4216,20,M,Bucaramanga,Cundinamarca,6,330.2,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,No,No
E4217,20,M,Bucaramanga,Cundinamarca,2,266.2,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,No,No
E4218,18,F,Cali,Atlántico,1,333.8,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,Sí,No
E4219,18,F,Barranquilla,Antioquia,1,304.6,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,Sí,No,Sí
E4220,25,F,Barranquilla,Antioquia,2,289.9,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,No,No
E4221,19,M,Cali,Cundinamarca,1,299.4,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,Sí,Sí
E4222,18,F,Medellín,Cundinamarca,3,296.8,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,No,Sí,Sí
E4223,24,F,Bogotá,Antioquia,1,336.6,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,No,Sí,No
E4224,20,F,Medellín,Atlántico,4,267.7,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,Sí,No
E4225,18,M,Cali,Atlántico,1,277.1,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,No,Sí,No
E4226,21,F,Cali,Atlántico,3,331.1,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,No,Sí
E4227,21,F,Bucaramanga,Antioquia,4,282.1,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,No,No,Sí
E4228,23,F,Medellín,Atlántico,5,327.0,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,Sí,Sí
E4229,21,M,Barranquilla,Cundinamarca,4,351.0,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,Sí,Sí,Sí
E4230,17,M,Medellín,Atlántico,1,287.9,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,Sí,No
E4231,24,F,Bogotá,Atlántico,1,320.4,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,Sí,Sí
E4232,22,F,Cali,Cundinamarca,1,265.4,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,Sí,Sí
E4233,19,M,Bucaramanga,Antioquia,6,322.6,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,No,Sí
E4234,23,M,Barranquilla,Santander,4,306.0,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,No,Sí
E4235,24,M,Bucaramanga,Valle del Cauca,5,314.2,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,Sí,Sí,Sí
E4236,23,F,Barranquilla,Cundinamarca,6,280.6,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,Sí,Sí
E4237,24,F,Medellín,Atlántico,4,250.2,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,No,No,No
E4238,22,M,Bogotá,Antioquia,2,315.1,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,Sí,No
E4239,17,M,Bucaramanga,Atlántico,5,238.1,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,Sí,No
E4240,21,M,Bucaramanga,Valle del Cauca,2,290.5,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,No,Sí
E4241,22,M,Bucaramanga,Cundinamarca,2,328.2,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,Sí,Sí,No
E4242,22,M,Bogotá,Atlántico,2,305.8,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,No,Sí,Sí
E4243,25,F,Bogotá,Cundinamarca,1,358.5,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,Sí,Sí
E4244,17,F,Bogotá,Atlántico,4,330.8,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,Sí,Sí
E4245,21,F,Medellín,Cundinamarca,4,280.4,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,No,No
E4246,23,F,Cali,Santander,1,300.8,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,No,Sí,No
E4247,24,F,Bucaramanga,Antioquia,1,298.6,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,No,No
E4248,20,M,Barranquilla,Valle del Cauca,2,252.5,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,No,No
E4249,17,F,Barranquilla,Atlántico,2,271.8,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,Sí,Sí
E4250,17,F,Barranquilla,Santander,3,283.2,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,Sí,Sí
E4251,23,M,Medellín,Cundinamarca,5,238.9,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,No,Sí
E4252,23,M,Barranquilla,Antioquia,1,301.4,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,No,Sí
E4253,18,F,Cali,Antioquia,2,292.5,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,Sí,Sí
E4254,25,M,Barranquilla,Cundinamarca,3,249.8,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,No,No
E4255,17,F,Cali,Antioquia,6,312.1,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,No,No,Sí
E4256,21,F,Medellín,Atlántico,4,321.5,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,No,Sí
E4257,19,F,Barranquilla,Valle del Cauca,2,306.8,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,No,Sí,No
E4258,17,M,Medellín,Santander,1,290.3,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,No,Sí
E4259,23,M,Bucaramanga,Santander,5,317.7,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,Sí,No
E4260,21,F,Cali,Santander,1,320.4,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,Sí,No
E4261,17,F,Cali,Atlántico,1,309.2,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,Sí,No
E4262,20,F,Cali,Valle del Cauca,3,275.3,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,Sí,Sí
E4263,20,M,Bucaramanga,Valle del Cauca,6,308.3,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,No,Sí
E4264,24,F,Medellín,Santander,1,335.9,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,Sí,No
E4265,20,M,Barranquilla,Valle del Cauca,2,282.1,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,No,Sí
E4266,22,F,Cali,Santander,6,362.9,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,Sí,Sí
E4267,18,M,Barranquilla,Atlántico,6,284.2,Ingeniería,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,Sí,Sí
E4268,18,F,Bucaramanga,Atlántico,1,301.0,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,Sí,No
E4269,24,M,Barranquilla,Antioquia,2,279.8,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,No,Sí
E4270,23,F,Bucaramanga,Cundinamarca,3,306.7,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,Sí,Sí
E4271,25,F,Bucaramanga,Valle del Cauca,5,247.7,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,Sí,Sí
E4272,21,F,Bucaramanga,Antioquia,2,283.6,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,No,Sí
E4273,20,M,Bogotá,Atlántico,3,267.2,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,No,Sí
E4274,23,M,Cali,Cundinamarca,5,304.1,Ingeniería,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,Sí,No
E4275,23,F,Bogotá,Cundinamarca,5,329.8,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,No,Sí,No
E4276,24,M,Cali,Cundinamarca,2,319.4,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,Sí,No
E4277,23,M,Cali,Atlántico,2,228.9,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,No,No,No
E4278,23,M,Barranquilla,Valle del Cauca,4,361.3,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,No,Sí,No
E4279,23,F,Barranquilla,Antioquia,6,308.9,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,No,Sí
E4280,23,M,Cali,Atlántico,5,276.7,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,No,No
E4281,22,F,Barranquilla,Atlántico,1,304.7,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,No,Sí
E4282,22,M,Barranquilla,Cundinamarca,3,305.3,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,Sí,No
E4283,17,F,Cali,Antioquia,3,280.0,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,No,Sí,No
E4284,17,M,Bogotá,Atlántico,1,305.9,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,Sí,No,No
E4285,17,M,Barranquilla,Atlántico,3,281.8,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,Sí,Sí
E4286,21,M,Barranquilla,Antioquia,5,287.9,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,Sí,Sí
E4287,22,F,Bogotá,Cundinamarca,4,279.4,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,Sí,No
E4288,25,M,Bucaramanga,Valle del Cauca,5,257.0,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,No,No
